vseaID,runID,sequenceID,segmentID,segmentHash,relationType,targetID,targetLabel,safeRank,decisionClass,publicationBucket,exportState,claimState,evidenceType,sourceID,claimBoundary,caveats,blockers,rulesetVersion,provenanceHash
vsea:ADV100-029-weak_coverage_short_fragment:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-029-weak_coverage_short_fragment,segment:ADV100-029-weak_coverage_short_fragment:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,weak,repair_required,review_only,weak_hypothesis,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: top hit does not pass coi_full_barcode exact gate identity >= 99% and query coverage >= 80%; species claim blocked: query coverage < 80%,barcode-gbif-compiler-v2,bb47d23d34a38abb0861a4c3ca3cc0e789d68a5329985fad7e8080d9109973f9
vsea:ADV100-030-weak_coverage_short_fragment:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-030-weak_coverage_short_fragment,segment:ADV100-030-weak_coverage_short_fragment:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,weak,repair_required,review_only,weak_hypothesis,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: top hit does not pass coi_full_barcode exact gate identity >= 99% and query coverage >= 80%; species claim blocked: query coverage < 80%,barcode-gbif-compiler-v2,f569b978d53f5c4ef5c67e5313340ec781035d13c4fa5eb9e3635343cdfc6e85
vsea:ADV100-031-no_match_novel_lineage:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-031-no_match_novel_lineage,segment:ADV100-031-no_match_novel_lineage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,BLOCKED_BY,taxon:none:No match,No match,none,no-match,repair_required,review_only,blocked,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,No taxonomic claim from the supplied reference evidence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",no reference hit returned,barcode-gbif-compiler-v2,b0b7c9321e0107f19e6ae820d0557796e353a0a8908271a5452603e47aa02c4b
vsea:ADV100-032-no_match_novel_lineage:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-032-no_match_novel_lineage,segment:ADV100-032-no_match_novel_lineage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,BLOCKED_BY,taxon:none:No match,No match,none,no-match,repair_required,review_only,blocked,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,No taxonomic claim from the supplied reference evidence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",no reference hit returned,barcode-gbif-compiler-v2,13cf71d81e0d37320feffd56abed8c563b56ab691993add21814070703b00e58
vsea:ADV100-033-no_match_novel_lineage:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-033-no_match_novel_lineage,segment:ADV100-033-no_match_novel_lineage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,BLOCKED_BY,taxon:none:No match,No match,none,no-match,repair_required,review_only,blocked,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,No taxonomic claim from the supplied reference evidence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",no reference hit returned,barcode-gbif-compiler-v2,35d1b80bbfac96328b981098c618b3c27c6972558737370e6a87a9c2cfa43384
vsea:ADV100-034-no_match_novel_lineage:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-034-no_match_novel_lineage,segment:ADV100-034-no_match_novel_lineage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,BLOCKED_BY,taxon:none:No match,No match,none,no-match,repair_required,review_only,blocked,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,No taxonomic claim from the supplied reference evidence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",no reference hit returned,barcode-gbif-compiler-v2,99649a56cdfe00b46614260fd0ba1599cdc279dac6a73b047102ffc9ee60b568
vsea:ADV100-035-no_match_novel_lineage:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-035-no_match_novel_lineage,segment:ADV100-035-no_match_novel_lineage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,BLOCKED_BY,taxon:none:No match,No match,none,no-match,repair_required,review_only,blocked,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,No taxonomic claim from the supplied reference evidence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",no reference hit returned,barcode-gbif-compiler-v2,701e8952ef48d4d41de159e37f295bbd34c21b803ca7b245defb20f6715eb3a2
vsea:ADV100-036-no_match_novel_lineage:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-036-no_match_novel_lineage,segment:ADV100-036-no_match_novel_lineage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,BLOCKED_BY,taxon:none:No match,No match,none,no-match,repair_required,review_only,blocked,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,No taxonomic claim from the supplied reference evidence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",no reference hit returned,barcode-gbif-compiler-v2,11e9504437596538bec6ab59f7a9dc1536743fe297bec6b1df45b840e385728f
vsea:ADV100-037-no_match_novel_lineage:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-037-no_match_novel_lineage,segment:ADV100-037-no_match_novel_lineage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,BLOCKED_BY,taxon:none:No match,No match,none,no-match,repair_required,review_only,blocked,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,No taxonomic claim from the supplied reference evidence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",no reference hit returned,barcode-gbif-compiler-v2,f05e502a82d203436713385be21b1e309f89913519ab2b6d16cad35bb6c40224
vsea:ADV100-038-no_match_novel_lineage:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-038-no_match_novel_lineage,segment:ADV100-038-no_match_novel_lineage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,BLOCKED_BY,taxon:none:No match,No match,none,no-match,repair_required,review_only,blocked,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,No taxonomic claim from the supplied reference evidence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",no reference hit returned,barcode-gbif-compiler-v2,94277680d0d052951f2fd64e9bee5514ab5e0f1fe78bf4f5785944d13fbc4984
vsea:ADV100-039-no_match_novel_lineage:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-039-no_match_novel_lineage,segment:ADV100-039-no_match_novel_lineage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,BLOCKED_BY,taxon:none:No match,No match,none,no-match,repair_required,review_only,blocked,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,No taxonomic claim from the supplied reference evidence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",no reference hit returned,barcode-gbif-compiler-v2,72ea4263c58dcdd43fa469f169d26ea08e5c56f003bca767093f134415d3ab00
vsea:ADV100-040-no_match_novel_lineage:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-040-no_match_novel_lineage,segment:ADV100-040-no_match_novel_lineage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,BLOCKED_BY,taxon:none:No match,No match,none,no-match,repair_required,review_only,blocked,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,No taxonomic claim from the supplied reference evidence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",no reference hit returned,barcode-gbif-compiler-v2,e2c652810319fe8f38816918a38523e0d403e7b39138ba916ea0d2df939283ef
vsea:ADV100-041-metadata_blocked_taxonomy_safe:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-041-metadata_blocked_taxonomy_safe,segment:ADV100-041-metadata_blocked_taxonomy_safe:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: missing required Occurrence core field occurrenceID; publication blocked: missing required Occurrence core field eventDate,barcode-gbif-compiler-v2,4de7728ad9a3b098a777437a9ea6673b730018b3a148b350fee998ce6665f69e
vsea:ADV100-042-metadata_blocked_taxonomy_safe:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-042-metadata_blocked_taxonomy_safe,segment:ADV100-042-metadata_blocked_taxonomy_safe:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: missing required Occurrence core field occurrenceID; publication blocked: missing required Occurrence core field eventDate,barcode-gbif-compiler-v2,18caedef58d67c7a3d708ceb0a8ee54d88d01cdd4bc15c343debbdbe2acc5bfa
vsea:ADV100-043-metadata_blocked_taxonomy_safe:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-043-metadata_blocked_taxonomy_safe,segment:ADV100-043-metadata_blocked_taxonomy_safe:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: missing required Occurrence core field occurrenceID; publication blocked: missing required Occurrence core field eventDate,barcode-gbif-compiler-v2,6734bdd3362ae8fdce9455c2f624cddaccbaffec3071cc144f03a56ed0ea8e9b
vsea:ADV100-044-metadata_blocked_taxonomy_safe:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-044-metadata_blocked_taxonomy_safe,segment:ADV100-044-metadata_blocked_taxonomy_safe:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: missing required Occurrence core field occurrenceID; publication blocked: missing required Occurrence core field eventDate,barcode-gbif-compiler-v2,820217076c6ae8107e65cc9dcc365c4d904ea28c7c4e7d2bae3bc851943a44c0
vsea:ADV100-045-metadata_blocked_taxonomy_safe:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-045-metadata_blocked_taxonomy_safe,segment:ADV100-045-metadata_blocked_taxonomy_safe:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: missing required Occurrence core field occurrenceID; publication blocked: missing required Occurrence core field eventDate,barcode-gbif-compiler-v2,79561f41e7544e9435acbf278dd019483da341d0b60274a160f7027caa6473b1
vsea:ADV100-046-metadata_blocked_taxonomy_safe:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-046-metadata_blocked_taxonomy_safe,segment:ADV100-046-metadata_blocked_taxonomy_safe:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: missing required Occurrence core field occurrenceID; publication blocked: missing required Occurrence core field eventDate,barcode-gbif-compiler-v2,1e337b1d9fc2a811598c7449c49317e454a2d89d2fc073ac97119e1629fe3fa0
vsea:ADV100-047-metadata_blocked_taxonomy_safe:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-047-metadata_blocked_taxonomy_safe,segment:ADV100-047-metadata_blocked_taxonomy_safe:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: missing required Occurrence core field occurrenceID; publication blocked: missing required Occurrence core field eventDate,barcode-gbif-compiler-v2,e93ab6b24119e312578678907ad300c08337ec55e813084deddcde025c9055e8
vsea:ADV100-048-metadata_blocked_taxonomy_safe:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-048-metadata_blocked_taxonomy_safe,segment:ADV100-048-metadata_blocked_taxonomy_safe:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: missing required Occurrence core field occurrenceID; publication blocked: missing required Occurrence core field eventDate,barcode-gbif-compiler-v2,7607470f35f4436657869c4403f583548a2990a129a3ea4c34cede96cf708b6d
vsea:ADV100-049-metadata_blocked_taxonomy_safe:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-049-metadata_blocked_taxonomy_safe,segment:ADV100-049-metadata_blocked_taxonomy_safe:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: missing required Occurrence core field occurrenceID; publication blocked: missing required Occurrence core field eventDate,barcode-gbif-compiler-v2,64abc4c5d9b98f23a6cd3e71711fcd429134742490f732b6bcc9bc82495df32c
vsea:ADV100-050-metadata_blocked_taxonomy_safe:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-050-metadata_blocked_taxonomy_safe,segment:ADV100-050-metadata_blocked_taxonomy_safe:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",publication blocked: missing required Occurrence core field occurrenceID; publication blocked: missing required Occurrence core field eventDate,barcode-gbif-compiler-v2,6d479aca6591a1150489132747665116fcd065ff4ff810f9640bdb7c15fb2f09
vsea:ADV100-051-assay_control_failure:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-051-assay_control_failure,segment:ADV100-051-assay_control_failure:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","assay gate blocked publication: missing occurrenceStatus, contaminationAssessment for qpcr_ddpcr",barcode-gbif-compiler-v2,fbeaf346154972f4441f5eeb874911a5dcdf190b8e8b9318fac30c68c4c84894
vsea:ADV100-052-assay_control_failure:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-052-assay_control_failure,segment:ADV100-052-assay_control_failure:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","assay gate blocked publication: missing occurrenceStatus, contaminationAssessment for qpcr_ddpcr",barcode-gbif-compiler-v2,4d51fe8d51a886ad488e145d861f8f240b5d5598ecf23a3e5caffed29cef6f5b
vsea:ADV100-053-assay_control_failure:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-053-assay_control_failure,segment:ADV100-053-assay_control_failure:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","assay gate blocked publication: missing occurrenceStatus, contaminationAssessment for qpcr_ddpcr",barcode-gbif-compiler-v2,328978921bc62674081c338db69b43f1f8aef68cfa0bfd62b3f26e704747cd66
vsea:ADV100-054-assay_control_failure:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-054-assay_control_failure,segment:ADV100-054-assay_control_failure:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","assay gate blocked publication: missing occurrenceStatus, contaminationAssessment for qpcr_ddpcr",barcode-gbif-compiler-v2,34c99e8dc07212e86e9ae8283a575298ccb85ecabbca943bbe5d319767dc13f6
vsea:ADV100-055-assay_control_failure:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-055-assay_control_failure,segment:ADV100-055-assay_control_failure:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","assay gate blocked publication: missing occurrenceStatus, contaminationAssessment for qpcr_ddpcr",barcode-gbif-compiler-v2,727dad2880a6e8778a37a07c6c28eb79d762bc3b46a0f66999df558562136082
vsea:ADV100-056-assay_control_failure:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-056-assay_control_failure,segment:ADV100-056-assay_control_failure:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","assay gate blocked publication: missing occurrenceStatus, contaminationAssessment for qpcr_ddpcr",barcode-gbif-compiler-v2,41a3616529eedfec940ee33d4ecdb36fd94a05ef6fc1b81ce34d67a503dbe749
vsea:ADV100-057-assay_control_failure:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-057-assay_control_failure,segment:ADV100-057-assay_control_failure:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,not-publishable,repair_required,evidence_publishable_repair_required,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review","assay gate blocked publication: missing occurrenceStatus, contaminationAssessment for qpcr_ddpcr",barcode-gbif-compiler-v2,c2d2490933a42d3530eeb94edea33ab039a925457cbb763ef051f7907d071237
