vseaID,runID,sequenceID,segmentID,segmentHash,relationType,targetID,targetLabel,safeRank,decisionClass,publicationBucket,exportState,claimState,evidenceType,sourceID,claimBoundary,caveats,blockers,rulesetVersion,provenanceHash
vsea:COMP100-031-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-031-genus_safe_ambiguous,segment:COMP100-031-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,dd1fdbd036bc7ae73b92ccf36ae33d95a2b3035148a475dfe3ff7c5ac5aa8aea
vsea:COMP100-032-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-032-genus_safe_ambiguous,segment:COMP100-032-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,fc75e68644738e9ef8885ff94813534e8f358ddd65672af7a5778f6c7dea095c
vsea:COMP100-033-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-033-genus_safe_ambiguous,segment:COMP100-033-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,85820c80c09cbeaa18074bb395bcf79aed08db08c014eeff265f3f69da774a1f
vsea:COMP100-034-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-034-genus_safe_ambiguous,segment:COMP100-034-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,8658703e6d48a4b725e298dc592732cbc010a3685c69e5aa77c0748dc434bed2
vsea:COMP100-035-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-035-genus_safe_ambiguous,segment:COMP100-035-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,56d9548112c16e580c021849ced90db828bb60db698640740f8ac86b0a63aaed
vsea:COMP100-036-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-036-genus_safe_ambiguous,segment:COMP100-036-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,f374e9c8a291f7be4373b522643b0a40c7f40c839d273b64a187aacd41c81d13
vsea:COMP100-037-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-037-genus_safe_ambiguous,segment:COMP100-037-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,fd4e5deb5fbe701418c8edcaeed65e1a483ce879c640256cd8554d4c7df2cfd5
vsea:COMP100-038-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-038-genus_safe_ambiguous,segment:COMP100-038-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,fdcb19f2f146283ed1a7a6425dceba8abd425d8453799b3e6795ef197fbe9455
vsea:COMP100-039-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-039-genus_safe_ambiguous,segment:COMP100-039-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,6f8383f765a50ce201490a5148bce0a934b158d82d7a35a5e54686d60bd1c9f1
vsea:COMP100-040-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-040-genus_safe_ambiguous,segment:COMP100-040-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,58ad8d7fba064ccabce67026190e535578c84aa6033512d3722d0f1e5f024e41
vsea:COMP100-041-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-041-genus_safe_ambiguous,segment:COMP100-041-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,fe750244d41d098b2ca1aff54b480920de3215b77b20618efa0034d5cef68c44
vsea:COMP100-042-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-042-genus_safe_ambiguous,segment:COMP100-042-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,66337ad43aa1235a4346365837551897d5946f39985540fcc9467d0df374e30a
vsea:COMP100-043-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-043-genus_safe_ambiguous,segment:COMP100-043-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,b765496cca5d37c4a8a2a4b9d1502f9493a081bbd2f08a8d7d7631f8982708ac
vsea:COMP100-044-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-044-genus_safe_ambiguous,segment:COMP100-044-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,1ddc95d9a8f5cd46b2d1f0234002e013573ab1678f13ce2a63d7ea88788dcfc5
vsea:COMP100-045-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-045-genus_safe_ambiguous,segment:COMP100-045-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,8315ce10345f30e6129912f692ac1be52e81c1726b217c1a7626538067065f07
vsea:COMP100-046-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-046-genus_safe_ambiguous,segment:COMP100-046-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,2baf26cf4b6951cf2e432bedec6860ee5ba6edeeb88585f75d37aeaeb355031c
vsea:COMP100-047-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-047-genus_safe_ambiguous,segment:COMP100-047-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,b13435751844ab2acdcf6742badeec06d29240a4b9b396a931473c91e2067ad3
vsea:COMP100-048-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-048-genus_safe_ambiguous,segment:COMP100-048-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,580796e8d526b8a3d0d4c42f2b6b65114860c6bcad416d516c2ab8cd6a3877a5
vsea:COMP100-049-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-049-genus_safe_ambiguous,segment:COMP100-049-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,8e56f70348c1197e735e4f7f116d21249e832b5bcf9b4f40899f77bac086dbb9
vsea:COMP100-050-genus_safe_ambiguous:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-050-genus_safe_ambiguous,segment:COMP100-050-genus_safe_ambiguous:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:genus:Aedes,Aedes,genus,genus-safe,publishable_candidate,dwc_template_ready,taxon_supported,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Genus-level molecular evidence for Aedes; species-level naming is blocked for this sequence.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: statistically indistinguishable competitors collapse the safe rank to genus,barcode-gbif-compiler-v2,852589df98c310acbd287886981cc428fa73571f0e6598ebb68d4d30c2f31ccb
vsea:COMP100-051-weak_coverage:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-051-weak_coverage,segment:COMP100-051-weak_coverage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,weak,repair_required,review_only,weak_hypothesis,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: top hit does not pass coi_full_barcode exact gate identity >= 99% and query coverage >= 80%; species claim blocked: query coverage < 80%,barcode-gbif-compiler-v2,eac58e524087bc2f713c5492132514cc99a24f44ab912099bbe236d50cf67dcc
vsea:COMP100-052-weak_coverage:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-052-weak_coverage,segment:COMP100-052-weak_coverage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,weak,repair_required,review_only,weak_hypothesis,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: top hit does not pass coi_full_barcode exact gate identity >= 99% and query coverage >= 80%; species claim blocked: query coverage < 80%,barcode-gbif-compiler-v2,e560f2c3df92c52404615693553c0a4c5ed6ec14062d7218ca6668a321d07507
vsea:COMP100-053-weak_coverage:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-053-weak_coverage,segment:COMP100-053-weak_coverage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,weak,repair_required,review_only,weak_hypothesis,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: top hit does not pass coi_full_barcode exact gate identity >= 99% and query coverage >= 80%; species claim blocked: query coverage < 80%,barcode-gbif-compiler-v2,abda43b683eb232d961fe3cc0697e99bae4642e9984df6bfadc0c519f7e37d72
vsea:COMP100-054-weak_coverage:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-054-weak_coverage,segment:COMP100-054-weak_coverage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,weak,repair_required,review_only,weak_hypothesis,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: top hit does not pass coi_full_barcode exact gate identity >= 99% and query coverage >= 80%; species claim blocked: query coverage < 80%,barcode-gbif-compiler-v2,cc02213007e8e985b4d479e8331796c19681cf23ddeafaa36a6aa9a4a6add962
vsea:COMP100-055-weak_coverage:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-055-weak_coverage,segment:COMP100-055-weak_coverage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,weak,repair_required,review_only,weak_hypothesis,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: top hit does not pass coi_full_barcode exact gate identity >= 99% and query coverage >= 80%; species claim blocked: query coverage < 80%,barcode-gbif-compiler-v2,b066a81667a2c0c251d3e2a711698150f95db4148735bf6d2162f823edc1be8f
vsea:COMP100-056-weak_coverage:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-056-weak_coverage,segment:COMP100-056-weak_coverage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,weak,repair_required,review_only,weak_hypothesis,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: top hit does not pass coi_full_barcode exact gate identity >= 99% and query coverage >= 80%; species claim blocked: query coverage < 80%,barcode-gbif-compiler-v2,912ffbc1f46396a8dd4f2ea9e3b0114132731c14249b434eecc8f5365361b16b
vsea:COMP100-057-weak_coverage:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-057-weak_coverage,segment:COMP100-057-weak_coverage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,weak,repair_required,review_only,weak_hypothesis,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: top hit does not pass coi_full_barcode exact gate identity >= 99% and query coverage >= 80%; species claim blocked: query coverage < 80%,barcode-gbif-compiler-v2,4d1ec29fee63ac67fe6f055b20d7da53c06ff474e5ce2b1a6c907719226f4014
vsea:COMP100-058-weak_coverage:taxon,cc3a9564cc8e433b8a22ba1d1fb63d77,COMP100-058-weak_coverage,segment:COMP100-058-weak_coverage:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,weak,repair_required,review_only,weak_hypothesis,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,"Review-only molecular hint; identity, coverage or marker profile is too weak for a safe taxonomic claim.","absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: top hit does not pass coi_full_barcode exact gate identity >= 99% and query coverage >= 80%; species claim blocked: query coverage < 80%,barcode-gbif-compiler-v2,e78ca74380076fa89930e5488a36bacb0627ceefe8d752198c83bb1ccd98ae2d
