segmentID,sequenceID,segmentStart,segmentEnd,segmentLength,canonicalPolicy,segmentHash,sequenceMD5,rulesetVersion,coordinateStatus,provenanceHash
segment:COMP100-079-metadata_blocked:1-622,COMP100-079-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,4cb738a8866e793b968eabdd36be2f592895797da482a1dab57df9283962342b
segment:COMP100-080-metadata_blocked:1-622,COMP100-080-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,fc50260a4a5f5bea0cf461d218638b26ec6077d54dcdee32766140d12a13a1b5
segment:COMP100-081-metadata_blocked:1-622,COMP100-081-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,2f024996c10074a9427c984b0dfef85dcf8ec0b6d4cf8f2a16596bc33ffd0a0c
segment:COMP100-082-metadata_blocked:1-622,COMP100-082-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,caf8c99660e750573aac64899e60a7dcdc1ca6b7970b3588c2136ee595d875b5
segment:COMP100-083-metadata_blocked:1-622,COMP100-083-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,4c52f4a9efe9b9b712d1f3a7ea48ef14351a7ef108e36ab96deecb31efe14075
segment:COMP100-084-metadata_blocked:1-622,COMP100-084-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,9b835473b404423a02659016a6708df48dae0131abd144a764633eb3cd1cc47e
segment:COMP100-085-metadata_blocked:1-622,COMP100-085-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,e2a5122047bb072e18e62909ebec8fc38efbe87405f70738528324aad7bb4722
segment:COMP100-086-metadata_blocked:1-622,COMP100-086-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,89ace1aab52fc7e256667ed21a931c7ae887b5320e58744b17b363d35d1131a6
segment:COMP100-087-metadata_blocked:1-622,COMP100-087-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,3bbaf6b1ea5e1ff97dadfadbfbcb183c28fe5eaa1c9585e3d08ec06d8a9d2dcf
segment:COMP100-088-metadata_blocked:1-622,COMP100-088-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,82c5d35abda603b4fc3d38f9010a35a708fd5db9d3b849d65fb96f6c38ba999b
segment:COMP100-089-metadata_blocked:1-622,COMP100-089-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,8c15b65d1bbd3cec62f1d3b46c054a7940b78ab5b04b98e5342dc1b566f16940
segment:COMP100-090-metadata_blocked:1-622,COMP100-090-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,e7afc57d70d280665da5c5536b99c7b617c37a7f283b7ea8f38c61d335df6064
segment:COMP100-091-metadata_blocked:1-622,COMP100-091-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,bbc945e3156d0ccb2ea5cccb96f48af05e269cf49f8a2f1e16b8c97611d700a0
segment:COMP100-092-metadata_blocked:1-622,COMP100-092-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,c801dad455fd424e97cdc4d140f0aff5de31688aa762445198afe0a020520392
segment:COMP100-093-metadata_blocked:1-622,COMP100-093-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,d46cb4a610cfbe59f396eb72334377b1ebd21fb9e28d47ad196e5682eb1711be
segment:COMP100-094-metadata_blocked:1-622,COMP100-094-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,f573f3a1143f6fe3d033b883a13544ed5d325884bdd7381b8c1f62658e5f3893
segment:COMP100-095-metadata_blocked:1-622,COMP100-095-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,5a3d553d200e5ef5dea59eb59fb3512e59052e30d19f15bc7a0485d3f02313aa
segment:COMP100-096-metadata_blocked:1-622,COMP100-096-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,8889ad304469c5acbb1e67c6dab7395400e94bed1bb175a87e08e97089cb280a
segment:COMP100-097-metadata_blocked:1-622,COMP100-097-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,2ca1370c0e76aa402182184c98ce16408e868fdb203b126e7a20495942f397a9
segment:COMP100-098-metadata_blocked:1-622,COMP100-098-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,8e39ac3a2f9a0a3265cd79ed70fa9153026362ff4e707aff21859599cd50e76c
segment:COMP100-099-metadata_blocked:1-622,COMP100-099-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,fef76266ebf225c79a75acf9a548b24f24de42dfb0eefafa4eb3763886f06221
segment:COMP100-100-metadata_blocked:1-622,COMP100-100-metadata_blocked,1,622,622,canonical_min,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,5695d927022faccbcccb799d5f7b228b,barcode-gbif-compiler-v2,pass,1d9613709a974a20771d1fbf728c07ee026ede26a203ce5f5ab8da4f184ab9b0
